Frequency (Hz)	Level (dB)
6083.129883	-56.704674
6088.513184	-55.682739
6093.896484	-57.232975
6099.279785	-62.868622
6104.663086	-62.758152
6110.046387	-65.112854
6115.429688	-61.213058
6120.812988	-57.755871
6126.196289	-57.052792
6131.579590	-59.884445
6136.962891	-59.760204
6142.346191	-58.640774
6147.729492	-57.341560
6153.112793	-56.912113
6158.496094	-54.669945
6163.879395	-53.824657
6169.262695	-52.031845
6174.645996	-51.462650
6180.029297	-51.591698
6185.412598	-51.945984
6190.795898	-51.765244
6196.179199	-51.870731
6201.562500	-52.736771
6206.945801	-53.564320
6212.329102	-53.857864
6217.712402	-52.238163
6223.095703	-51.053314
6228.479004	-51.564240
6233.862305	-52.489029
6239.245605	-51.305367
6244.628906	-50.700218
6250.012207	-52.067436
6255.395508	-52.131607
6260.778809	-51.081783
6266.162109	-50.423332
6271.545410	-50.605953
6276.928711	-51.054329
6282.312012	-50.777451
6287.695312	-49.687767
6293.078613	-49.295589
6298.461914	-50.809875
6303.845215	-51.546078
6309.228516	-49.869774
6314.611816	-49.477379
